CG5589	Ddx52
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3b
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3b
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3b
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3b
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3b
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3b
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3b
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3b
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3b
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3a
Sin3A	Sin3b
unc-13	Unc13a
unc-13	Unc13a
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13a
unc-13	Unc13a
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13a
unc-13	Unc13a
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13a
unc-13	Unc13a
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13a
unc-13	Unc13a
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13a
unc-13	Unc13a
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13a
unc-13	Unc13a
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
unc-13	Unc13b
Pih1D1	Pih1d1
Pih1D1	Pih1d1
Pih1D1	Pih1d1
Pih1D1	Pih1d1
Pih1D1	Pih1d1
Pih1D1	Pih1d1
CG4820	Zfp131
CG4820	Abl1
CG4820	Zfp131
CG4820	Zfp131
CG4820	Zfp131
CG4820	Zfp131
CG4820	Zfp131
CG4820	Zfp131
CG4820	Gnat1
CG4820	Zfp131
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
cno	Afdn
fzo	Mfn2
fzo	Mfn1
fzo	Mfn2
fzo	Mfn2
fzo	Mfn2
fzo	Mfn2
fzo	Mfn1
fzo	Mfn1
fzo	Mfn1
Marf	Mfn2
Marf	Mfn1
Marf	Mfn2
Marf	Mfn2
Marf	Mfn2
Marf	Mfn2
Marf	Mfn1
Marf	Mfn1
Marf	Mfn1
Marf	Mfn2
Marf	Mfn1
Marf	Mfn2
Marf	Mfn2
Marf	Mfn2
Marf	Mfn2
Marf	Mfn1
Marf	Mfn1
Marf	Mfn1
Marf	Mfn2
Marf	Mfn1
Marf	Mfn2
Marf	Mfn2
Marf	Mfn2
Marf	Mfn2
Marf	Mfn1
Marf	Mfn1
Marf	Mfn1
phr6-4	Cry2
phr6-4	Cry2
phr6-4	Cry1
phr6-4	Cry2
phr6-4	Cry2
phr6-4	Cry1
phr6-4	Cry2
phr6-4	Cry2
phr6-4	Cry1
phr6-4	Cry2
phr6-4	Cry2
phr6-4	Cry1
CG9149	Acat2
CG9149	Acat2
CG9149	Acat3
CG9149	Acat3
CG9149	Acat2
yip2	Acaa2
eEF2	Eef2
eEF2	Eef2
eEF2	Eef2
CG4849	Eftud2
CG4849	Eftud2
CG4849	Eftud2
snf	Snrpb2
snf	Snrpb2
snf	Snrpa
snf	Snrpa
snf	Snrpa
snf	Snrpa
snf	Snrpa
Orc1	Orc1
Cdc6	Cdc6
Cdc6	Cdc6
Cdc6	Cdc6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
HDAC6	Hdac6
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
drongo	Agfg1
CG17660	Tmem87a
CG17660	Tmem87a
CG17660	Tmem87a
CG17660	Tmem87b
CG17660	Tmem87b
CG1640	Gpt2
CG1640	Gpt2
CG1640	Gpt
CG1640	Gpt
CG1640	Gpt
CG1640	Gpt2
CG1640	Gpt2
CG1640	Gpt
CG1640	Gpt
CG1640	Gpt
CG1640	Gpt2
CG1640	Gpt2
CG1640	Gpt
CG1640	Gpt
CG1640	Gpt
CG1640	Gpt2
CG1640	Gpt2
CG1640	Gpt
CG1640	Gpt
CG1640	Gpt
CG1640	Gpt2
CG1640	Gpt2
CG1640	Gpt
CG1640	Gpt
CG1640	Gpt
CG1640	Gpt2
CG1640	Gpt2
CG1640	Gpt
CG1640	Gpt
CG1640	Gpt
CG1640	Gpt2
CG1640	Gpt2
CG1640	Gpt
CG1640	Gpt
CG1640	Gpt
Gmer	Tsta3
Gmer	Tsta3
Gmer	Tsta3
Gmer	Tsta3
Gmer	Tsta3
CG32369	Lonrf2
CG32369	Lonrf2
CG32369	Lonrf3
CG32369	Lonrf3
CG32369	Lonrf1
CG32369	Lonrf2
CG32369	Lonrf2
CG32369	Lonrf3
CG32369	Lonrf3
CG32369	Lonrf1
Pus1	Pus1
Pus1	Pus1
Pus1	Pus1
Pus1	Pus1
Pus1	Pus1
Pus1	Pus1
Pus1	Pus1
Pus1	Pus1
Pus1	Pus1
Pus1	Pus1
Pus1	Pus1
Pus1	Pus1
Pus1	Pus1
Pus1	Pus1
AP-1gamma	Ap1g1
AP-1gamma	Ap1g1
AP-1gamma	Ap1g2
AP-1gamma	Ap1g2
AP-1gamma	Ap1g1
AP-1gamma	Ap1g1
AP-1gamma	Ap1g2
AP-1gamma	Ap1g2
AP-1gamma	Ap1g1
AP-1gamma	Ap1g1
AP-1gamma	Ap1g2
AP-1gamma	Ap1g2
AP-1gamma	Ap1g1
AP-1gamma	Ap1g1
AP-1gamma	Ap1g2
AP-1gamma	Ap1g2
AP-1gamma	Ap1g1
AP-1gamma	Ap1g1
AP-1gamma	Ap1g2
AP-1gamma	Ap1g2
AP-1gamma	Ap1g1
AP-1gamma	Ap1g1
AP-1gamma	Ap1g2
AP-1gamma	Ap1g2
AP-1gamma	Ap1g1
AP-1gamma	Ap1g1
AP-1gamma	Ap1g2
AP-1gamma	Ap1g2
AP-1gamma	Ap1g1
AP-1gamma	Ap1g1
AP-1gamma	Ap1g2
AP-1gamma	Ap1g2
AP-1gamma	Ap1g1
AP-1gamma	Ap1g1
AP-1gamma	Ap1g2
AP-1gamma	Ap1g2
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34b	Rpl34
RpL34a	Rpl34
RpL34a	Rpl34
RpL34a	Rpl34
RpL34a	Rpl34
RpL34a	Rpl34
RpL34a	Rpl34
RpL34a	Rpl34
RpL34a	Rpl34
RpL34a	Rpl34
RpL34a	Rpl34
RpL34a	Rpl34
RpL34a	Rpl34
RpL34a	Rpl34
RpL34a	Rpl34
RpL34a	Rpl34
Syx6	Stx6
Syx6	Stx6
Syx6	Stx6
Syx6	Stx6
Syx6	Stx6
Syx6	Stx6
Syx6	Stx6
Syx6	Stx6
Syx6	Stx6
Syx6	Stx6
Syx6	Stx6
Syx6	Stx6
MFS16	Slc37a3
MFS16	Slc37a2
MFS16	Slc37a2
MFS16	Slc37a1
MFS16	Slc37a1
MFS16	Slc37a3
MFS16	Slc37a2
MFS16	Slc37a2
MFS16	Slc37a1
MFS16	Slc37a1
MFS16	Slc37a3
MFS16	Slc37a2
MFS16	Slc37a2
MFS16	Slc37a1
MFS16	Slc37a1
MFS16	Slc37a3
MFS16	Slc37a2
MFS16	Slc37a2
MFS16	Slc37a1
MFS16	Slc37a1
ppl	Gcsh
RpL9	Rpl9
RpL9	Rpl9-ps6
RpL9	Rpl9
RpL9	Rpl9
RpL9	Rpl9
RpL9	Rpl9-ps1
RpL9	Rpl9
RpL9	Rpl9-ps6
RpL9	Rpl9
RpL9	Rpl9
RpL9	Rpl9
RpL9	Rpl9-ps1
RpL9	Rpl9
RpL9	Rpl9-ps6
RpL9	Rpl9
RpL9	Rpl9
RpL9	Rpl9
RpL9	Rpl9-ps1
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
eIF2Bdelta	Eif2b4
twr	Sec11c
twr	Sec11a
twr	Sec11a
twr	Sec11a
twr	Sec11a
twr	Sec11c
Mtr4	Mtrex
tst	Skiv2l
tst	Skiv2l
Caf1-55	Rbbp7
Caf1-55	Rbbp7
Caf1-55	Rbbp7
Caf1-55	Rbbp7
Caf1-55	Rbbp4
Caf1-55	Rbbp7
Caf1-55	Rbbp7
Caf1-55	Rbbp7
Caf1-55	Rbbp7
Caf1-55	Rbbp4
Uxs	Uxs1
Uxs	Uxs1
Atg9	Atg9a
Atg9	Atg9a
Atg9	Atg9a
Atg9	Atg9a
Atg9	Atg9a
Atg9	Atg9a
Atg9	Atg9a
Atg9	Atg9a
Atg9	Atg9a
Atg9	Atg9a
Atg9	Atg9a
Atg9	Atg9a
RpS3	Rps3
RpS3	Rps3
RpS3	Rps3
RpS3	Rps3
RpS3	Rps3
RpS3	Rps3
mrj	Dnajb2
mrj	Dnajb2
mrj	Dnajb2
mrj	Dnajb2
mrj	Dnajb2
mrj	Dnajb2
mrj	Dnajb2
mrj	Dnajb2
mrj	Dnajb2
mrj	Dnajb2
mrj	Dnajb2
mrj	Dnajb2
mrj	Dnajb2
mrj	Dnajb2
mrj	Dnajb2
mrj	Dnajb2
spas	Spast
spas	Spast
spas	Spast
spas	Spast
spas	Spast
spas	Spast
spas	Spast
spas	Spast
spas	Spast
spas	Spast
spas	Spast
spas	Spast
spas	Spast
spas	Spast
spas	Spast
spas	Spast
spas	Spast
spas	Spast
BRWD3	Brwd1
BRWD3	Phip
BRWD3	Phip
BRWD3	Phip
BRWD3	Brwd1
BRWD3	Brwd1
BRWD3	Brwd1
BRWD3	Brwd1
BRWD3	Brwd1
BRWD3	Brwd3
RpS3A	Rps3a1
RpS3A	Rps3a1
RpS3A	Rps3a1
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Mapkbp1
Wdr62	Mapkbp1
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Mapkbp1
Wdr62	Mapkbp1
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Mapkbp1
Wdr62	Mapkbp1
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Mapkbp1
Wdr62	Mapkbp1
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Mapkbp1
Wdr62	Mapkbp1
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Mapkbp1
Wdr62	Mapkbp1
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Mapkbp1
Wdr62	Mapkbp1
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Wdr62
Wdr62	Mapkbp1
Wdr62	Mapkbp1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
Pdk1	Pdpk1
CG6028	Fahd2a
CG5793	Fahd1
CG5793	Fahd1
CG5793	Fahd1
elm	Chp1
elm	Chp1
elm	Chp2
elm	Chp1
elm	Chp1
elm	Chp2
CanB	Ppp3r2
CanB	Ppp3r1
CanB	Ppp3r2
CanB	Ppp3r1
CanB2	Ppp3r2
CanB2	Ppp3r1
CanB2	Ppp3r2
CanB2	Ppp3r1
RnrS	Rrm2b
RnrS	Rrm2b
RnrS	Rrm2
RnrS	Rrm2
RnrS	Rrm2
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
lwr	Ube2i
twin	Cnot6l
twin	Cnot6l
twin	Cnot6l
twin	Cnot6
twin	Cnot6
twin	Cnot6l
twin	Cnot6l
twin	Cnot6l
twin	Cnot6
twin	Cnot6
twin	Cnot6l
twin	Cnot6l
twin	Cnot6l
twin	Cnot6
twin	Cnot6
twin	Cnot6l
twin	Cnot6l
twin	Cnot6l
twin	Cnot6
twin	Cnot6
twin	Cnot6l
twin	Cnot6l
twin	Cnot6l
twin	Cnot6
twin	Cnot6
twin	Cnot6l
twin	Cnot6l
twin	Cnot6l
twin	Cnot6
twin	Cnot6
vtd	Rad21l
vtd	Rad21l
vtd	Rad21
vtd	Rad21
vtd	Rad21l
vtd	Rad21l
vtd	Rad21
vtd	Rad21
Dak1	Cmpk1
Adk1	Ak1
Adk1	Ak1
Adk1	Ak1
Adk1	Ak1
Adk1	Ak1
Adk1	Ak1
Adk1	Ak1
Adk1	Ak1
Adk1	Ak1
Adk1	Ak1
CG42375	Cmc2
CG42375	Cmc2
CG42375	Cmc2
CG42375	Cmc2
CG42375	Cmc2
eIF3k	Eif3k
eIF3k	Eif3k
eIF3k	Eif3k
eIF3k	Eif3k
Trs23	Trappc4
CG4407	Flad1
CG4407	Flad1
CG4407	Flad1
CG4407	Flad1
CG4407	Flad1
CG4407	Flad1
CG4407	Flad1
CG4407	Flad1
CG4407	Flad1
CG4407	Flad1
CG16848	Flad1
CG16848	Flad1
CG16848	Flad1
CG16848	Flad1
CG16848	Flad1
ND-51L1	Ndufv1
ND-51L1	Ndufv1
ND-51L1	Ndufv1
ND-51L1	Ndufv1
ND-51	Ndufv1
ND-51	Ndufv1
ND-51	Ndufv1
ND-51	Ndufv1
ND-51	Ndufv1
ND-51	Ndufv1
ND-51	Ndufv1
ND-51	Ndufv1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Gnpnat	Gnpnat1
Tlk	Tlk2
Tlk	Tlk2
Tlk	Tlk2
Tlk	Tlk2
Tlk	Tlk2
Tlk	Tlk1
Tlk	Tlk2
Tlk	Tlk2
Tlk	Tlk2
Tlk	Tlk2
Tlk	Tlk2
Tlk	Tlk1
Tlk	Tlk2
Tlk	Tlk2
Tlk	Tlk2
Tlk	Tlk2
Tlk	Tlk2
Tlk	Tlk1
CCT3	Cct3
CCT3	Cct3
CCT3	Cct3
CCT3	Cct3
CCT3	Cct3
CCT3	Cct3
CCT3	Cct3
CCT3	Cct3
CCT3	Cct3
CCT3	Cct3
CCT3	Cct3
CCT3	Cct3
CCT3	Cct3
CCT3	Cct3
CCT3	Cct3
CCT3	Cct3
CycC	Ccnc
CycC	Ccnc
CycC	Ccnc
CycC	Ccnc
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
SF1	Sf1
CG10903	Bud23
CG10903	Bud23
CG10903	Bud23
CG10903	Bud23
CG10903	Bud23
CG10903	Bud23
CG10903	Bud23
CG10903	Bud23
CG10903	Bud23
CG10903	Bud23
CG10903	Bud23
CG10903	Bud23
CG10903	Bud23
CG10903	Bud23
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
CG3645	Dus1l
prt	Slc18a3
VAChT	Slc18a3
Vmat	Slc18a2
Vmat	Slc18a2
Vmat	Slc18a2
Vmat	Slc18a2
mib1	Mib1
mib1	Mib1
mib1	Mib1
mib1	Mib1
mib1	Mib1
mib1	Mib1
mib1	Mib1
mib1	Mib1
mib2	Mib2
mib2	Mib2
mib2	Mib2
mib2	Mib2
mib2	Mib2
mib2	Mib2
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
CG12355	Mpv17l
upSET	Kmt2e
upSET	Kmt2e
upSET	Kmt2e
upSET	Kmt2e
upSET	Kmt2e
upSET	Kmt2e
CG15385	Pxylp1
CG15385	Pxylp1
CG15385	Pxylp1
CG15385	Pxylp1
CG15385	Pxylp1
CG15385	Pxylp1
CG15385	Pxylp1
CG15385	Pxylp1
CG15385	Pxylp1
CG15385	Pxylp1
CG15385	Pxylp1
CG15385	Pxylp1
CG15385	Pxylp1
CG15385	Pxylp1
CG15385	Pxylp1
CG15385	Pxylp1
CG3634	St7l
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7l
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7l
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
CG3634	St7
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2b
TfAP-2	Tfap2b
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2b
TfAP-2	Tfap2b
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2b
TfAP-2	Tfap2b
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2b
TfAP-2	Tfap2b
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2b
TfAP-2	Tfap2b
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2a
TfAP-2	Tfap2b
TfAP-2	Tfap2b
Ostgamma	Tusc3
Ostgamma	Tusc3
Ostgamma	Magt1
Ostgamma	Magt1
Ostgamma	Magt1
Ostgamma	Magt1
Ostgamma	Tusc3
Ostgamma	Tusc3
Ostgamma	Tusc3
CG18549	Mfsd11
CG18549	Mfsd11
CG18549	Mfsd11
CG18549	Mfsd11
CG18549	Mfsd11
CG18549	Mfsd11
CG8483	Crisp2
CG8483	Crisp2
CG8483	Crisp2
CG8483	Crisp2
CG8483	Crisp2
CG8483	Crisp2
CG8483	Crisp1
CG8483	Crisp3
CG8483	Crisp4
CG8483	Crisp4
CG8483	Crisp4
EndoA	Sh3gl3
EndoA	Sh3gl1
EndoA	Sh3gl1
EndoA	Sh3gl2
EndoA	Sh3gl2
EndoA	Sh3gl2
EndoA	Sh3gl2
EndoA	Sh3gl2
EndoA	Sh3gl3
EndoA	Sh3gl3
EndoA	Sh3gl3
EndoA	Sh3gl1
EndoA	Sh3gl1
EndoA	Sh3gl2
EndoA	Sh3gl2
EndoA	Sh3gl2
EndoA	Sh3gl2
EndoA	Sh3gl2
EndoA	Sh3gl3
EndoA	Sh3gl3
EndoA	Sh3gl3
EndoA	Sh3gl1
EndoA	Sh3gl1
EndoA	Sh3gl2
EndoA	Sh3gl2
EndoA	Sh3gl2
EndoA	Sh3gl2
EndoA	Sh3gl2
EndoA	Sh3gl3
EndoA	Sh3gl3
Vha13	Atp6v1g2
Vha13	Atp6v1g2
Vha13	Atp6v1g2
Vha13	Atp6v1g3
Vha13	Atp6v1g1
Vha13	Atp6v1g2
Vha13	Atp6v1g2
Vha13	Atp6v1g2
Vha13	Atp6v1g3
Vha13	Atp6v1g1
Syn2	Sntg1
Syn2	Sntg1
Syn2	Sntg1
Syn2	Sntg1
Syn2	Sntg1
